,loc,prod,ExportValue,time,diversity,ubiquity,mcp,eci,pci,density,coi,cog,rca,POPIS,description,relatedness,WorldExport,EUExport,EUTopExporter,EUWorldMarketShare,hhi,euhhi,CZE_WorldMarketShare,CZE_EUMarketShare,PCI_Rank,PCI_Percentile,relatedness_Rank,relatedness_Percentile
2639,CZE,511230,8804525.0,2022,1422,17,1,1.5819559762859883,0.8417865436745019,0.33311847233814795,1.3668509850132495,-0.0,3.0926338455172178,Tkaniny z příze čes.vlněné s vlák.střiž.chem.,"Fabrics, woven: of combed wool or combed fine animal hair, containing less than 85% by weight of wool or fine animal hair, mixed mainly or solely with man-made staple fibres",0.33311847233814795,289824239.0,109374368.0,ITA,0.37738171374962187,0.14563069619151703,0.16240669594607385,0.030378842813074722,0.08049897943181715,2321.0,41.402069211559045,4359.0,77.75597574027827
2640,CZE,511290,2864263.9999999995,2022,1422,16,1,1.5819559762859883,0.7489239591270553,0.342233152759783,1.3668509850132495,0.0,1.9103897469935371,"Tkaniny z příze česané vlněné,chlupů zv.jemn.","Fabrics, woven: of combed wool or combed fine animal hair, containing less than 85% by weight of wool or fine animal hair, mixed mainly or solely with fibres n.e.c. in heading no. 5112",0.34223315275978294,152632966.0,85198022.0,ITA,0.558188864651952,0.20901317856140023,0.5487069401168662,0.01876569705131721,0.03361890256090687,2204.0,39.315019621833756,4569.0,81.50196218337496
2641,CZE,511300,79854.99999999999,2022,1422,12,0,1.5819559762859883,0.9761820257081784,0.26894205155458445,1.3668509850132495,0.09350351094869398,0.7754024341086979,Tkaniny z chlupů zvířecích hrubých a z žíní,"Fabrics, woven: of coarse animal hair or of horsehair",0.2689420515545844,10484126.0,3128446.0,ITA,0.29839835957713595,0.17542890454405485,0.3391453810819109,0.007616753175228912,0.025525452572938763,2498.0,44.55940064216911,2086.0,37.21013200142704
2642,CZE,520100,1712816.0,2022,1422,35,0,1.5819559762859883,-3.979697107078339,0.21823721090096,1.3668509850132495,-0.5264254615712821,0.007727635919992005,"Bavlna,nemykaná,nečesaná",Cotton: not carded or combed,0.21823721090095982,22564272525.0,835960740.0,GRC,0.03704798100952736,0.21596275026726386,0.6542678717387259,7.590831914045941e-05,0.0020489191872814505,15.0,0.2675704602211916,283.0,5.0481626828398145
2643,CZE,520210,4131.0,2022,1422,27,0,1.5819559762859883,-3.1149884658138,0.22406612782506177,1.3668509850132495,-0.5738124808087142,0.008093052307606088,Odpad bavlněný přízový(vč níťového),Cotton: yarn waste (including thread waste),0.2240661278250617,51963707.0,2572582.0,ESP,0.049507283997271403,0.1338403697256599,0.225415842621653,7.949779256510702e-05,0.0016057797185862297,60.0,1.0702818408847663,390.0,6.956831965750982
2644,CZE,520291,5948.0,2022,1422,16,0,1.5819559762859883,-1.9258457113777006,0.21879290070474933,1.3668509850132495,-0.4266214923274086,0.008841526006875808,Materiál bavlněný trhaný,Cotton: garnetted stock waste,0.21879290070474933,68485875.0,12347082.0,ESP,0.18028654813857603,0.14696226357601572,0.22751408029945974,8.685002564397403e-05,0.0004817332548694501,256.0,4.566535854441669,297.0,5.297895112379593
2645,CZE,520299,3874477.0000000005,2022,1422,33,1,1.5819559762859883,-2.444728320451935,0.3000561725017278,1.3668509850132495,-0.0,1.134352745771836,Odpad bavlněný ostatní,Cotton: waste other than garnetted stock and yarn (including thread) waste,0.3000561725017278,347714049.0,75340977.0,DEU,0.2166751019024831,0.10188473358560532,0.4254878197109442,0.011142710543743375,0.05142589271174437,139.0,2.4794862647163756,3414.0,60.89903674634321
2646,CZE,520300,146525.0,2022,1422,25,0,1.5819559762859883,-1.760654951512834,0.2506785787026333,1.3668509850132495,-0.4519012613451583,0.05522526481925922,"Bavlna,mykaná,česaná",Cotton: carded or combed,0.25067857870263355,270104115.0,42583556.0,POL,0.1576560801378387,0.1002010341621871,0.17445231098239217,0.0005424760004119153,0.003440882203449613,307.0,5.476275419193721,1226.0,21.86942561541206
2647,CZE,520411,348126.00000000006,2022,1422,26,0,1.5819559762859883,-0.8424102615161374,0.26977073362539483,1.3668509850132495,-0.3792407708974712,0.6040883449443524,"Nitě bavlněné šicí,nad 85% bavlna","Cotton: sewing thread, containing 85% or more by weight of cotton, not put up for retail sale",0.26977073362539494,58666919.0,14345365.0,ITA,0.2445222153220625,0.11720840063436125,0.269907505439263,0.005933940386404135,0.02426748988262063,766.0,13.663931501962184,2131.0,38.012843382090615
2648,CZE,520419,20609.0,2022,1422,26,0,1.5819559762859883,-0.4393031290008033,0.2607855516574631,1.3668509850132495,-0.44560234398220927,0.09811828028053787,"Nitě bavlněné šicí,do 85% bavlna","Cotton: sewing thread, containing less than 85% by weight of cotton, not put up for retail sale",0.26078555165746337,21382785.0,4131085.0,ITA,0.1931967702055649,0.0847087266229229,0.12939731015283729,0.0009638127119549675,0.0049887620322506075,1054.0,18.80128433820906,1684.0,30.03924366749911
2649,CZE,520420,735250.0,2022,1422,22,1,1.5819559762859883,0.041741968091515695,0.31811526351279984,1.3668509850132495,-0.0,1.3680507079154902,"Nitě bavlněné šicí,pro prodej","Cotton: sewing thread, put up for retail sale",0.31811526351279973,54712948.0,14290872.0,DEU,0.2611972580969316,0.12107666691780321,0.1196187829741764,0.01343831811073313,0.05144892488016126,1467.0,26.168391009632536,4004.0,71.42347484837674
2650,CZE,520511,234935.0,2022,1422,18,0,1.5819559762859883,-1.6502812088805303,0.22717123715030332,1.3668509850132495,-0.37837800680948663,0.04531468761116158,"Příze bavl.jedn,nečes,nad 85%,nad 714,29dtex","Cotton yarn: (not sewing thread), single, of uncombed fibres, 85% or more by weight of cotton, measuring 714.29 decitex or more, (not exceeding 14 metric number), not for retail sale",0.22717123715030332,527795896.0,33537213.0,ESP,0.06354201170219027,0.1940241130588623,0.29789495222608714,0.00044512471919637664,0.007005203443708933,354.0,6.314662861220121,459.0,8.187656082768463
2651,CZE,520512,416070.0,2022,1422,23,0,1.5819559762859883,-2.836900330395653,0.2112461456943609,1.3668509850132495,-0.5472621616604603,0.01118911833933665,"Příze bavl.jedn,nečes,nad 85%,232,56-714,29dt","Cotton yarn: (not sewing thread), single, of uncombed fibres, 85% or more by weight of cotton, less than 714.29 but not less than 232.56 decitex (exceeding 14 but not exceeding 43 metric number), not for retail sale",0.21124614569436082,3785539773.0,56033100.0,ITA,0.014801878558944413,0.1660429601813637,0.15363603898915967,0.00010991034963298482,0.007425432467595047,83.0,1.48055654655726,183.0,3.264359614698537
2652,CZE,520513,108853.0,2022,1422,16,0,1.5819559762859883,-2.536758225366359,0.20962124284188086,1.3668509850132495,-0.40442556801576274,0.008033645314887903,"Příze bavl.jedn,nečes,nad 85%,192,31-232,56dt","Cotton yarn: (not sewing thread), single, of uncombed fibres, 85% or more by weight of cotton, less than 232.56 but not less than 192.31 decitex (exceeding 43 but not exceeding 52 metric number), not for retail sale",0.20962124284188088,1379383500.0,10862610.0,PRT,0.007874974581035659,0.14812460090320728,0.15291191986626226,7.891423958601796e-05,0.010020888165919608,129.0,2.3011059579022475,169.0,3.0146271851587585
2653,CZE,520514,465911.00000000006,2022,1422,8,0,1.5819559762859883,-1.3017598753620134,0.17758526926096044,1.3668509850132495,-0.2826586828327835,0.0852218011481187,"Příze bavl.jedn,nečes,nad 85%,125-192,31dtex","Cotton yarn: (not sewing thread), single, of uncombed fibres, 85% or more by weight of cotton, less than 192.31 but not less than 125 decitex (exceeding 52 but not exceeding 80 metric number), not for retail sale",0.17758526926096047,556556851.0,2005879.0,DEU,0.003604086440398521,0.2416311200894302,0.3227612489220435,0.0008371310121560251,0.23227273429753242,510.0,9.097395647520514,19.0,0.3389225829468427
2654,CZE,520515,0.0,2022,1422,7,0,1.5819559762859883,0.2579240731402952,0.22807363662545824,1.3668509850132495,0.03877704310808073,0.0,"Příze bavl.jedn,nečesaná,nad 85%,do 125dtex","Cotton yarn: (not sewing thread), single, of uncombed fibres, 85% or more by weight of cotton, measuring less than 125 decitex (exceeding 80 metric number), not for retail sale",0.2280736366254582,7662370.0,3541782.0,ITA,0.46223061533180987,0.24943121243801744,0.7961906733432069,0.0,0.0,1672.0,29.825187299322153,483.0,8.61576881912237
2655,CZE,520521,19516.0,2022,1422,16,0,1.5819559762859883,-0.5036026716796023,0.2426265971446179,1.3668509850132495,-0.32075821258514786,0.030651946254247105,"Příze bavl.jedn,česaná,nad 85%,nad 714,29dtex","Cotton yarn: (not sewing thread), single, of combed fibres, 85% or more by weight of cotton, measuring 714.29 decitex or more, (not exceeding 14 metric number), not for retail sale",0.24262659714461784,64817165.0,5652976.0,ITA,0.08721418161377469,0.1998491550928054,0.2617027345573799,0.00030109308236483343,0.003452340855506905,996.0,17.766678558687122,908.0,16.196931858722795
2656,CZE,520522,578444.9999999999,2022,1422,18,0,1.5819559762859883,-2.343965535551125,0.2097398603807722,1.3668509850132495,-0.626303823952457,0.06124370177493617,"Příze bavl.jedn,čes,nad 85%,232,56-714,29dtex","Cotton yarn: (not sewing thread), single, of combed fibres, 85% or more by weight of cotton, less than 714.29 but not less than 232.56 decitex (exceeding 14 but not exceeding 43 metric number), not for retail sale",0.20973986038077214,961519101.0,46830148.0,ITA,0.04870433457982859,0.20225809611555265,0.18264659631053107,0.0006015949130895111,0.012351978900429696,160.0,2.8540849090260436,170.0,3.0324652158401713
2657,CZE,520523,325529.0,2022,1422,20,0,1.5819559762859883,-2.042009678174376,0.23148066433547054,1.3668509850132495,-0.5625018834412193,0.017202251687746004,"Příze bavl.jedn,čes,nad 85%,192,31-232,56dtex","Cotton yarn: (not sewing thread), single, of combed fibres, 85% or more by weight of cotton, less than 232.56 but not less than 192.31 decitex (exceeding 43 but not exceeding 52 metric number), not for retail sale",0.23148066433547038,1926467400.0,58944706.0,ITA,0.03059730260683363,0.2600884082675978,0.1783047405369463,0.00016897716514694203,0.005522616399172472,224.0,3.995718872636461,568.0,10.132001427042454
2658,CZE,520524,62489.99999999999,2022,1422,17,0,1.5819559762859883,-1.6340336811661516,0.2266075873810569,1.3668509850132495,-0.5404668848125853,0.0047424176464975045,"Příze bavl.jedn,česaná,nad 85%,125-192,31dtex","Cotton yarn: (not sewing thread), single, of combed fibres, 85% or more by weight of cotton, less than 192.31 but not less than 125 decitex (exceeding 52 but not exceeding 80 metric number), not for retail sale",0.2266075873810569,1341429968.0,37476299.0,ITA,0.02793757400237237,0.26451303182555397,0.16178795349570244,4.658461603714521e-05,0.0016674538753146354,360.0,6.421691045308597,446.0,7.955761683910096
2659,CZE,520526,56832.00000000001,2022,1422,13,0,1.5819559762859883,-0.7085961085271878,0.2288061839714211,1.3668509850132495,-0.24962017988346627,0.030448739010521152,"Bavlněná příze, d.hmotnost 106,38-125 decitex","Cotton yarn: (not sewing thread), single, of combed fibres, 85% or more by weight of cotton, less than 125 but not less than 106.38 decitex (over 80 but not over 94 metric number), not for retail sale",0.22880618397142116,190011946.0,15196846.0,ITA,0.07997837146512883,0.21915205090484166,0.25961767152650356,0.0002990969841443548,0.0037397233610184646,856.0,15.269354263289333,501.0,8.936853371387798
2660,CZE,520527,7024.999999999999,2022,1422,14,0,1.5819559762859883,-0.16506075948359308,0.25646809123643194,1.3668509850132495,-0.18348468580748598,0.0021961414397200845,"Bavlněná příze,d.hmotnost 83,33-106,38 decite","Cotton yarn: (not sewing thread), single, of combed fibres, 85% or more by weight of cotton, less than 106.38 but not less than 83.33 decitex (over 94 but not over 120 metric number), not for retail sale",0.25646809123643194,325644164.0,62225475.0,ITA,0.19108426275988782,0.1846072488034671,0.3320972800292928,2.1572626739903742e-05,0.00011289588388035605,1299.0,23.171601855155192,1503.0,26.810560114163394
2661,CZE,520528,96711.0,2022,1422,11,0,1.5819559762859883,-0.5638781371745704,0.23573715760074374,1.3668509850132495,-0.18511902968274854,0.05167321442232338,"Bavlněná příze,délk..hmotnost do 83,33 decite","Cotton yarn: (not sewing thread), single, of combed fibres, 85% or more by weight of cotton, measuring less than 83.33 decitex (exceeding 120 metric number), not for retail sale",0.2357371576007437,190531889.0,12900036.0,ITA,0.06770539077581916,0.3308130012452951,0.45524142814972385,0.0005075843235879533,0.007496955822448867,960.0,17.12450945415626,686.0,12.236889047449163
2662,CZE,520531,102494.0,2022,1422,18,0,1.5819559762859883,0.2645246656394902,0.26347937366856267,1.3668509850132495,-0.15529511461750886,0.2961916336622507,"Příze bavl.skaná,nečes,nad 85%,nad 714,29dtex","Cotton yarn: (not sewing thread), multiple or cabled, of uncombed fibres, 85% or more by weight of cotton, 714.29 decitex or more (not exceeding 14 metric number) per single yarn, not for retail sale",0.2634793736685627,35227590.0,8920065.0,ITA,0.2532124678412574,0.09862584631107184,0.17538959408673352,0.002909480892675315,0.011490275014812111,1682.0,30.003567606136283,1811.0,32.30467356403853
2663,CZE,520532,177402.00000000003,2022,1422,16,0,1.5819559762859883,-1.9118423520864554,0.22194439095392632,1.3668509850132495,-0.33089360843313315,0.06481314648540758,"Příze bav.skaná,nečes,nad 85%,232,56-714,29dt","Cotton yarn: (not sewing thread), multiple or cabled, of uncombed fibres, 85% or more by weight of cotton, 714.28 to 232.56 decitex (15 to 43 metric number) per single yarn, not for retail sale",0.22194439095392632,278645917.0,21203234.0,DEU,0.07609382627343504,0.23342006957768596,0.19805709965353607,0.0006366574536959751,0.008366742545028746,261.0,4.655726007848734,348.0,6.207634677131645
2664,CZE,520533,135985.0,2022,1422,10,0,1.5819559762859883,-2.001924953372944,0.20523776359967497,1.3668509850132495,-0.36088939721755015,0.17361851331387887,"Příze bav.skaná,nečes,nad 85%,192,31-232,56dt","Cotton yarn: (not sewing thread), multiple or cabled, of uncombed fibres, 85% or more by weight of cotton, 232.55 to 192.31 decitex (44 to 52 metric number) per single yarn, not for retail sale",0.20523776359967497,79735597.0,7938432.0,PRT,0.09955944770815474,0.24826492351956825,0.31340983489785545,0.0017054490731410715,0.017129957150228158,240.0,4.281127363539065,126.0,2.2475918658580096
2665,CZE,520534,13702.0,2022,1422,5,0,1.5819559762859883,-1.6580243302291644,0.16453487189428706,1.3668509850132495,-0.23022931231051724,0.015346195823342694,"Příze bavl.skaná,nečes,nad 85%,125-192,31dtex","Cotton yarn: (not sewing thread), multiple or cabled, of uncombed fibres, 85% or more by weight of cotton, 192.30 to 125 decitex (53 to 80 metric number) per single yarn, not for retail sale",0.16453487189428706,90895107.0,259764.00000000003,ITA,0.0028578436020764027,0.26911045110815435,0.4799557068154933,0.00015074518807706557,0.05274787884387366,348.0,6.207634677131645,10.0,0.17838030681412773
2666,CZE,520535,7667.0,2022,1422,10,0,1.5819559762859883,-0.25709131939511826,0.2244864165983894,1.3668509850132495,-0.141070933540858,0.16356024617496923,"Příze bavl.skaná,nečesaná,nad 85%,do 125dtex","Cotton yarn: (not sewing thread), multiple or cabled, of uncombed fibres, 85% or more by weight of cotton, less than 125 decitex (exceeding 80 metric number), per single yarn, not for retail sale",0.2244864165983895,4772050.0,289518.0,ITA,0.060669523580012784,0.17437514499697832,0.4430032926300917,0.0016066470384845087,0.02648194585483459,1204.0,21.476988940420977,399.0,7.117374241883696
2667,CZE,520541,13565.000000000002,2022,1422,15,0,1.5819559762859883,0.35817649083004055,0.2815463651738402,1.3668509850132495,-0.11769381420547588,0.06447481603483989,"Příze bavl.skaná,čes,nad 85%,nad 714,29dtex","Cotton yarn: (not sewing thread), multiple or cabled, of combed fibres, 85% or more by weight of cotton, 714.29 decitex or more (not exceeding 14 metric number) per single yarn, not for retail sale",0.2815463651738402,21418397.0,5708621.0,ITA,0.26652886301435164,0.11246663344944213,0.312143424083982,0.0006333340445599174,0.0023762306168162157,1786.0,31.858722797003207,2644.0,47.163753121655375
2668,CZE,520542,264417.00000000006,2022,1422,16,0,1.5819559762859883,-0.11637480914272127,0.24738707420360895,1.3668509850132495,-0.24900190749858508,0.1379820818228384,"Příze bavl.skaná,čes,nad 85%,232,56-714,29dt","Cotton yarn: (not sewing thread), multiple or cabled, of combed fibres, 85% or more by weight of cotton, 714.28 to 232.56 decitex (15 to 43 metric number) per single yarn, not for retail sale",0.24738707420360892,195085036.0,39744248.0,ITA,0.20372781436706403,0.16549722469933117,0.3028836377031248,0.0013553935525839104,0.006652962712994345,1337.0,23.849447021048874,1084.0,19.336425258651445
2669,CZE,520543,93874.0,2022,1422,17,0,1.5819559762859883,-0.10994610091274346,0.26278556698042604,1.3668509850132495,-0.30325754661741106,0.09006393883548472,"Příze bavl.skaná,čes,nad 85%,192,31-232,56dt","Cotton yarn: (not sewing thread), multiple or cabled, of combed fibres, 85% or more by weight of cotton, 232.55 to 192.31 decitex (44 to 52 metric number) per single yarn, not for retail sale",0.26278556698042604,106108864.0,21367413.0,ITA,0.20137255451156277,0.15708977492267567,0.30995529131525806,0.0008846951749478724,0.00439332548118951,1342.0,23.93863717445594,1776.0,31.680342490189084
2670,CZE,520544,27192.999999999996,2022,1422,13,0,1.5819559762859883,-0.14360023077025236,0.22967413978447104,1.3668509850132495,-0.1829606456369684,0.011567978424040847,"Příze bavl.skaná,čes,nad 85%,125-192,31dtex","Cotton yarn: (not sewing thread), multiple or cabled, of combed fibres, 85% or more by weight of cotton, 192.30 to 125 decitex (53 to 80 metric number) per single yarn, not for retail sale",0.22967413978447115,239307842.0,15160016.0,ITA,0.06334943256895025,0.1846101224723396,0.39049283740591456,0.00011363188006183264,0.0017937316161143891,1318.0,23.510524438102035,529.0,9.436318230467357
2671,CZE,520546,48205.0,2022,1422,11,0,1.5819559762859883,-0.6021584201581256,0.23680510318414133,1.3668509850132495,-0.27756340048057004,0.17804342352380748,"Bavln,příze násobná,d.hmot.106,38-125 decitex","Cotton yarn: (not sewing thread), multiple or cabled, of combed fibres, 85% or more by weight of cotton, 124 to 106.38 decitex (81 to 94 metric number) per single yarn, not for retail sale",0.23680510318414127,27562806.0,3607972.0,ITA,0.13090002520062724,0.24461076535868062,0.45599228987633167,0.0017489148238390533,0.01336069126922271,934.0,16.66072065643953,714.0,12.73635390652872
2672,CZE,520547,44673.0,2022,1422,9,0,1.5819559762859883,-0.05598260537893575,0.2275059284029049,1.3668509850132495,-0.15907741460697863,0.039115104181267485,"Bavln.příze násob.,d.hmot.83,33-106,38 decite","Cotton yarn: (not sewing thread), multiple or cabled, of combed fibres, 85% or more by weight of cotton, 106.37 to 83.33 decitex (95 to 120 metric number) per single yarn, not for retail sale",0.22750592840290493,116267385.0,22018858.999999996,ITA,0.18938121812922856,0.20966797421697342,0.4810570977282236,0.00038422641052776753,0.002028851722062438,1390.0,24.794862647163754,469.0,8.36603638958259
2673,CZE,520548,345308.0,2022,1422,9,0,1.5819559762859883,-0.7707282994743675,0.2185952290695321,1.3668509850132495,-0.12276347018854326,0.15848604410738074,"Bavlněná příze násob.,d.hmot. do 83,33 decite","Cotton yarn: (not sewing thread), multiple or cabled, of combed fibres, 85% or more by weight of cotton, less than 83.33 decitex (exceeding 120 metric number) per single yarn, not for retail sale",0.21859522906953216,221805797.0,40016707.0,ITA,0.1804132603441379,0.2376628365500846,0.6437390829332457,0.0015568033147483518,0.008629095842394028,810.0,14.448804851944343,292.0,5.208704958972529
2674,CZE,520611,116795.99999999999,2022,1422,14,0,1.5819559762859883,-0.9061269359604571,0.22920861186403382,1.3668509850132495,-0.31319117264037677,0.07042122425080813,"Příze bavl.jedn,nečes,do 85%,nad 714,29dtex","Cotton yarn: (not sewing thread), single, of uncombed fibres, less than 85% by weight of cotton, measuring 714.29 decitex or more (not exceeding 14 metric number), not for retail sale",0.22920861186403374,168842462.0,30447147.000000004,ESP,0.18032873152489332,0.17059909918658703,0.6301709156292737,0.0006917454212436205,0.003836024439334167,731.0,13.039600428112735,508.0,9.061719586157688
2675,CZE,520612,264874.0,2022,1422,17,0,1.5819559762859883,-0.7433925555485432,0.23435864769955922,1.3668509850132495,-0.295795351791426,0.061294179747915505,"Příze bavl.jedn,nečes,do 85%,232,56-714,29dt","Cotton yarn: (not sewing thread), single, of uncombed fibres, less than 85% by weight of cotton, less than 714.29 but not less than 232.56 decitex (exceeding 14 but not exceeding 43 metric number), not for retail sale",0.23435864769955925,439923711.0,31975532.0,ESP,0.0726842659317356,0.11998224649501076,0.536867053660121,0.0006020907565948406,0.00828364638311569,833.0,14.85907955761684,647.0,11.541205850874062
2676,CZE,520613,31.0,2022,1422,13,0,1.5819559762859883,-1.7221522530965534,0.20238799033752872,1.3668509850132495,-0.43823301056482916,3.584124325950942e-05,"Příze bavl.jedn,nečes,do 85%,192,31-232,56dt","Cotton yarn: (not sewing thread), single, of uncombed fibres, less than 85% by weight of cotton, less than 232.56 but not less than 192.31 decitex (exceeding 43 but not exceeding 52 metric number), not for retail sale",0.2023879903375287,88051327.0,1376844.9999999998,ITA,0.015636845541237555,0.18565893496737554,0.30881046331568374,3.520673799725926e-07,2.2515243182783833e-05,322.0,5.743845879414913,103.0,1.8373171601855156
2677,CZE,520614,0.0,2022,1422,7,0,1.5819559762859883,-0.9202856999377994,0.19731922223817466,1.3668509850132495,-0.0985776568822612,0.0,"Příze bavl.jedn,nečes,do 85%,125-192,31dtex","Cotton yarn: (not sewing thread), single, of uncombed fibres, less than 85% by weight of cotton, less than 192.31 but not less than 125 decitex (exceeding 52 but not exceeding 80 metric number), not for retail sale",0.19731922223817466,26620113.0,328963.0,ESP,0.012357686084953884,0.2834526438181779,0.39412318011094083,0.0,0.0,722.0,12.879058151980022,71.0,1.2665001783803067
2678,CZE,520615,332.0,2022,1422,4,0,1.5819559762859883,-0.05526213644846129,0.21577465220637412,1.3668509850132495,-0.0875458957239194,0.0060893717391996205,"Příze bavl.jedn,nečesaná,do 85%,do 125dtex","Cotton yarn: (not sewing thread), single, of uncombed fibres, less than 85% by weight of cotton, measuring less than 125 decitex (exceeding 80 metric number), not for retail sale",0.2157746522063742,5550381.999999999,221237.0,ITA,0.03985977902061517,0.44344256220705514,0.3237552997138131,5.981570277505225e-05,0.0015006531457215566,1392.0,24.83053870852658,242.0,4.316803424901891
2679,CZE,520621,0.0,2022,1422,12,0,1.5819559762859883,0.771288564076292,0.2470299033816228,1.3668509850132495,0.03292651493175386,0.0,"Příze bavl.jedn,česaná,do 85%,nad 714,29dtex","Cotton yarn: (not sewing thread), single, of combed fibres, less than 85% by weight of cotton, measuring 714.29 decitex or more, (not exceeding 14 metric number), not for retail sale",0.24702990338162276,36838129.0,5518563.0,SVN,0.14980573524784604,0.13215722064873406,0.4123148948800492,0.0,0.0,2237.0,39.90367463432037,1070.0,19.086692829111666
2680,CZE,520622,13120.999999999998,2022,1422,11,0,1.5819559762859883,-1.0419120210851016,0.19959469165322363,1.3668509850132495,-0.31579117116996347,0.005938602117845636,"Příze bavl.jedn,česaná,do 85%,232,56-714,29dt","Cotton yarn: (not sewing thread), single, of combed fibres, less than 85% by weight of cotton, less than 714.29 but not less than 232.56 decitex (exceeding 14 but not exceeding 43 metric number), not for retail sale",0.1995946916532236,224926168.0,3899160.0,ITA,0.017335288440071588,0.1952858206497019,0.2937646916491334,5.8334697632869456e-05,0.00336508376163071,636.0,11.344987513378522,88.0,1.569746699964324
2681,CZE,520623,490.0,2022,1422,10,0,1.5819559762859883,-1.3106029853056336,0.2022843372975156,1.3668509850132495,-0.3560498110787005,0.00013629367117578629,"Příze bavl.jedn,česaná,do 85%,192,31-232,56dt","Cotton yarn: (not sewing thread), single, of combed fibres, less than 85% by weight of cotton, less than 232.56 but not less than 192.31 decitex (exceeding 43 but not exceeding 52 metric number), not for retail sale",0.2022843372975156,365997120.0,2679755.0,ITA,0.007321792586783196,0.22753857582766268,0.20081437725040682,1.3388083490930202e-06,0.00018285253689236515,506.0,9.026043524794861,102.0,1.8194791295041028
2682,CZE,520624,6212.0,2022,1422,8,0,1.5819559762859883,-1.163311118304501,0.1863466484795929,1.3668509850132495,-0.2913294200335887,0.0031137986803205387,"Příze bavl.jedn,česaná,do 85%,125-192,31dtex","Cotton yarn: (not sewing thread), single, of combed fibres, less than 85% by weight of cotton, less than 192.31 but not less than 125 decitex (exceeding 52 but not exceeding 80 metric number), not for retail sale",0.18634664847959284,203094515.0,1992214.0,ITA,0.009809294948216597,0.24074615460818619,0.2288364081805805,3.05867443047391e-05,0.003118138914795298,578.0,10.310381733856582,35.0,0.6243310738494471
2683,CZE,520625,0.0,2022,1422,7,0,1.5819559762859883,-0.024603322301571737,0.20984979288404632,1.3668509850132495,-0.09767396136236862,0.0,"Příze bavl.jedn,česaná,do 85%,do 125dtex","Cotton yarn: (not sewing thread), single, of combed fibres, less than 85% by weight of cotton, measuring less than 125 decitex (exceeding 80 metric number), not for retail sale",0.20984979288404637,12619312.0,398878.0,DEU,0.03160853777131432,0.4348698276243407,0.2504198236386801,0.0,0.0,1414.0,25.22297538351766,173.0,3.0859793078844096
2684,CZE,520631,140574.0,2022,1422,9,0,1.5819559762859883,-0.3943665419219355,0.25184699715417974,1.3668509850132495,-0.14359453283001555,0.3770714126542927,"Příze bavl.skaná,nečesaná,do 85%,nad 714,29dt","Cotton yarn: (not sewing thread), multiple or cabled, of uncombed fibres, less than 85% by weight of cotton, 714.29 decitex or more (not exceeding 14 metric number) per single yarn, not for retail sale",0.25184699715417974,37952350.0,16661545.0,ESP,0.43901220873015767,0.19484422282090702,0.42547033280496616,0.0037039603608208715,0.008437032700148756,1085.0,19.354263289332856,1282.0,22.868355333571174
2685,CZE,520632,249314.0,2022,1422,11,0,1.5819559762859883,0.603323270155956,0.23850806615345252,1.3668509850132495,0.024189136101092547,0.5502449782114623,"Příze bavl.skaná,nečes,do 85%,232,56-714,29dt","Cotton yarn: (not sewing thread), multiple or cabled, of uncombed fibres, less than 85% by weight of cotton, 714.28 to 232.56 decitex (15 to 43 metric number) per single yarn, not for retail sale",0.23850806615345244,46126219.0,5752773.0,BEL,0.12471806978152708,0.4342664917480454,0.2564908702041781,0.005405038726456205,0.04333805627303563,2051.0,36.585800927577594,765.0,13.646093471280771
2686,CZE,520633,0.0,2022,1422,7,0,1.5819559762859883,0.16588620473427454,0.21965850098641113,1.3668509850132495,0.07511129520282649,0.0,"Příze bavl.skaná,nečes,do 85%,192,31-232,56dt","Cotton yarn: (not sewing thread), multiple or cabled, of uncombed fibres, less than 85% by weight of cotton, 232.55 to 192.31 decitex (44 to 52 metric number) per single yarn, not for retail sale",0.21965850098641115,22363695.0,7939530.999999999,POL,0.35501874801994926,0.3929823987932005,0.7523005480149878,0.0,0.0,1579.0,28.16625044595077,309.0,5.511951480556546
2687,CZE,520634,0.0,2022,1422,9,0,1.5819559762859883,1.9663205410694036,0.23898331675803114,1.3668509850132495,0.2921947243696041,0.0,"Příze bavl.skaná,nečesaná,do 85%,125-192,31dt","Cotton yarn: (not sewing thread), multiple or cabled, of uncombed fibres, less than 85% by weight of cotton, 192.30 to 125 decitex (53 to 80 metric number) per single yarn, not for retail sale",0.23898331675803128,4873248.0,1605708.0,BEL,0.32949441522368655,0.29978661247537564,0.6155523786988601,0.0,0.0,4009.0,71.5126650017838,785.0,14.002854084909025
2688,CZE,520635,0.0,2022,1422,9,0,1.5819559762859883,1.0196847021641404,0.23214556295333966,1.3668509850132495,0.18054898291771596,0.0,"Příze bavl.skaná,nečesaná,do 85%,do 125dtex","Cotton yarn: (not sewing thread), multiple or cabled, of uncombed fibres, less than 85% by weight of cotton, less than 125 decitex (exceeding 80 metric number) per single yarn, not for retail sale",0.23214556295333957,1267178.0,367092.00000000006,BEL,0.28969252938419077,0.1884454881650378,0.5798264136662026,0.0,0.0,2562.0,45.701034605779526,586.0,10.453085979307884
