"HS_ID","Skupina","Podskupina","Kategorie výrobku","Zdroj","Included","CAGR_2022_30_ANALYSIS","IS_REALCAGR","CAGR_2022_30_FORECAST","CZ_Nazev","ENG_Nazev","Upravováno na novou HS22 terminologii","Odkud","Nově vloženo","Proč, odkud","IMF","","","","","","","","","",""
"320910","9. Generic industrial goods (no change)","99. Generic industrial goods","OUT","LSE Navigator","OUT","","N","0.0400","Barvy na bázi polymerů akryl,vinyl,ve vod.pr.","Paints and varnishes: based on acrylic or vinyl polymers, dispersed or dissolved in an aqueous medium","","","","","0","","","","","","","","","",""
"940510","9. Generic industrial goods (no change)","99. Generic industrial goods","OUT","LSE Navigator","OUT","","N","0.0400","#N/A","#N/A","","","","","","","","","","","","","","",""
"850220","9. Generic industrial goods (no change)","99. Generic industrial goods","OUT","LSE Navigator","OUT","","N","0.0400","Soustrojí generátor,motor píst.spalov.zážeh.","Electric generating sets: with spark-ignition internal combustion piston engines","","","","","0","","","","","","","","","",""
"853080","9. Generic industrial goods (no change)","99. Generic industrial goods","OUT","LSE Navigator","OUT","","N","0.0400","Přís.el.signal.ap pro dopr.siln,říční,letiště","Signalling, safety or traffic control equipment: for roads, inland waterways, parking facilities, port installations or airfields (excluding those of heading no. 8608)","","","","","0","","","","","","","","","",""
"320990","9. Generic industrial goods (no change)","99. Generic industrial goods","OUT","LSE Navigator","OUT","","N","0.0400","Barvy,laky ost.na bázi polymerů,ve vodném pr.","Paints and varnishes: (based on polymers other than acrylic or vinyl), dispersed or dissolved in an aqueous medium","","","","","0","","","","","","","","","",""
"940540","9. Generic industrial goods (no change)","99. Generic industrial goods","OUT","LSE Navigator","OUT","","N","0.0400","#N/A","#N/A","","","","","","","","","","","","","","",""
"847989","A01. Výroba, nízkoemisní výrobní postupy","A01a. Nízkoemisní výroba","IMF","LSE Navigator","IN","","N","0.0400","Stroje a mechanická zařízení, jinde neuvedené<br>ani nezahrnuté","Machines and mechanical appliances: having individual functions, n.e.c. or included in this chapter","","","Ano","IMF","1","","","","","","","","","",""
"841280","9. Generic industrial goods (no change)","99. Generic industrial goods","OUT","LSE Navigator","OUT","","N","0.0400","Motory,pohony ostatní","Engines: pneumatic power engines and motors, n.e.c. in heading no. 8412","","","","","0","","","","","","","","","",""
"450490","9. Generic industrial goods (no change)","99. Generic industrial goods","OUT","LSE Navigator","OUT","","N","0.0400","Korek aglomerovaný,výrobky ost.z korku aglom.","Cork: articles of agglomerated cork (with or without a binding substance), n.e.c. in heading no. 4504","","","","","0","","","","","","","","","",""
"732113","9. Generic industrial goods (no change)","99. Generic industrial goods","OUT","LSE Navigator","OUT","","N","0.0400","#N/A","#N/A","","","","","","","","","","","","","","",""
"732111","A01. Výroba, nízkoemisní výrobní postupy","A01a. Nízkoemisní výroba","IMF","LSE Navigator","IN","","N","0.0400","Zařízení pro vaření ap na plyn,z<br>železa,oceli","Cooking appliances and plate warmers: for gas fuel or for both gas and other fuels, of iron or steel","","","Ano","IMF","1","","","","","","","","","",""
"220710","9. Generic industrial goods (no change)","99. Generic industrial goods","OUT","LSE Navigator","OUT","","N","0.0400","Ethylalkohol nedenaturovaný nad 80%","Undenatured ethyl alcohol: of an alcoholic strength by volume of 80% vol. or higher","","","","","","","","","","","","","","",""
"940520","9. Generic industrial goods (no change)","99. Generic industrial goods","OUT","LSE Navigator","OUT","","N","0.0400","#N/A","#N/A","","","","","","","","","","","","","","",""
"853931","A01. Výroba, nízkoemisní výrobní postupy","A01a. Nízkoemisní výroba","IMF","LSE Navigator","IN","","N","0.0400","Výbojky fluorescen,s horkou katodou,ne ultraf","Lamps: discharge, (excluding ultra-violet), fluorescent, hot cathode","","","Ano","IMF","1","","","","","","","","","",""
"903110","9. Generic industrial goods (no change)","99. Generic industrial goods","OUT","LSE Navigator","OUT","","N","0.0400","Stroje k vyvažování mechanických součástí","Machines: for balancing mechanical parts","","","","","0","","","","","","","","","",""
"284700","9. Generic industrial goods (no change)","99. Generic industrial goods","OUT","LSE Navigator","OUT","","N","0.0400","Peroxid vodíku i ztužený močovinou","Hydrogen peroxide: whether or not solidified with urea","","","","","0","","","","","","","","","",""
"860390","9. Generic industrial goods (no change)","99. Generic industrial goods","OUT","LSE Navigator","OUT","","N","0.0400","Vozy motorové žel.aj kolej.dopravy,vnit.zdroj","Railway or tramway coaches, vans and trucks: self-propelled, powered other than from an external source of electricity (excluding those of heading no. 8604)","","","","","0","","","","","","","","","",""
"450410","9. Generic industrial goods (no change)","99. Generic industrial goods","OUT","LSE Navigator","OUT","","N","0.0400","Kostky,cihly,desky,válce ap z korku aglomer.","Cork: blocks, plates, sheets and strip, tiles of any shape, solid cylinders (including discs), of agglomerated cork (with or without a binding substance)","","","","","0","","","","","","","","","",""
"890790","9. Generic industrial goods (no change)","99. Generic industrial goods","OUT","LSE Navigator","OUT","","N","0.0400","Nádrže,kesony,přístav.můstky,bóje,plováky ap","Floating structures: tanks, coffer-dams, landing stages, buoys and beacons","","","","","0","","","","","","","","","",""
"290511","9. Generic industrial goods (no change)","99. Generic industrial goods","OUT","LSE Navigator","OUT","","N","0.0400","Methanol (methylalkohol)","Alcohols: saturated monohydric, methanol (methyl alcohol)","","","","","0","","","","","","","","","",""
"871492","A02. Doprava","A02e. Cyklistika a jednostopá ","Díly a vybavení","LSE Navigator","IN","","N","0.0400","Ráfky,paprsky kol motocyklů,jízd.kol,inval.v.","Cycles: parts thereof, wheel rims and spokes","","","","","0","","","","","","","","","",""
"871495","A02. Doprava","A02e. Cyklistika a jednostopá ","Díly a vybavení","LSE Navigator","IN","","N","0.0400","Sedla jízdních kol,invalidních vozíků","Cycles: parts thereof, saddles","","","","","0","","","","","","","","","",""
"871496","A02. Doprava","A02e. Cyklistika a jednostopá ","Díly a vybavení","LSE Navigator","IN","","N","0.0400","Pedály,ústrojí pedál.motocyklů,jízd.kol,inv.v","Cycles: parts, pedals and crank-gear, and parts thereof","","","","","0","","","","","","","","","",""
"871493","A02. Doprava","A02e. Cyklistika a jednostopá ","Díly a vybavení","LSE Navigator","IN","","N","0.0400","Hlavy,volnoběh řetěz.motocyklů,jízd.kol,inv.v","Cycles: parts thereof, hubs (other than coaster braking hubs and hub brakes) and free-wheel sprocket-wheels","","","","","0","","","","","","","","","",""
"871494","A02. Doprava","A02e. Cyklistika a jednostopá ","Díly a vybavení","LSE Navigator","IN","","N","0.0400","Brzdy vč středových motocyklů,jízd.kol,inv.v.","Cycles: parts thereof, brakes, including coaster braking hubs and hub-brakes, and parts thereof","","","","","0","","","","","","","","","",""
"848220","A04. Výroba nízkoemisní elektřiny a paliv","A04a. Větrná","Komponenty pro větrnou energetiku","""Comparative advantages of Chinaâ€™s wind energy products: a Beltâ€‘andâ€‘Road perspective"", Zhihui Leng et al, 2018; https://www.researchgate.net/publication/340271956_Comparative_advantages_of_China's_wind_energy_products_a_Belt-and-Road_perspective_Belt_and_Road_Initiative_Wind_energy_Comparative_advantage_Constant_market_share_CMS_model_Revealed_comparative_advan","IN","0.0840","Y","0.0840","Ložiska kuželíková vč souborů válečk,kuželík.","Bearings: tapered roller bearings, including cone and tapered roller assemblies","","","","","0","","","","","","","","","",""
"848230","A04. Výroba nízkoemisní elektřiny a paliv","A04a. Větrná","Komponenty pro větrnou energetiku","""Comparative advantages of Chinaâ€™s wind energy products: a Beltâ€‘andâ€‘Road perspective"", Zhihui Leng et al, 2018; https://www.researchgate.net/publication/340271956_Comparative_advantages_of_China's_wind_energy_products_a_Belt-and-Road_perspective_Belt_and_Road_Initiative_Wind_energy_Comparative_advantage_Constant_market_share_CMS_model_Revealed_comparative_advan","IN","0.0840","Y","0.0840","Ložiska soudečková","Bearings: spherical roller bearings","","","","","0","","","","","","","","","",""
"761290","A01. Výroba, nízkoemisní výrobní postupy","A01a. Nízkoemisní výroba","IMF","LSE Navigator","IN","","N","0.0400","Zásobníky ostatní z hliníku,do 300l","Aluminium: casks, drums, cans, boxes and the like for any material (not compressed or liquefied gas), 300l capacity or less, whether or not lined or heat-insulated, no mechanical or thermal equipment","","","Ano","IMF","1","","","","","","","","","",""
"842940","2. Circularity","2a. Waste","Waste management","LSE Navigator","OUT","","N","0.0400","Dusadla,válce silniční","Tamping machines and road rollers: self-propelled","","","","","0","","","","","","","","","",""
"842220","2. Circularity","2a. Waste","Waste management","LSE Navigator","OUT","","N","0.0400","Stroje,přístr.k čištění,sušení lahví aj obalů","Machinery: for cleaning or drying bottles or other containers","","","","","0","","","","","","","","","",""
"846694","2. Circularity","2a. Waste","Waste management","LSE Navigator","OUT","","N","0.0400","Části, součásti a příslušenství pro tvářecí<br>stroje na opracování kovů jinak než<br>úběrem materiálu čísel 8462 a 8463,<br>jind","Machine-tools: parts and accessories, for the machines of heading no. 8462 or 8463, n.e.c. in heading no. 8466","","","","","0","","","","","","","","","",""
"960390","2. Circularity","2a. Waste","Waste management","LSE Navigator","OUT","","N","0.0400","Zboží kartáčnické ostatní","Brooms, brushes, mops, feather dusters, squeegees, hand operated mechanical floor sweepers: (not motorised), prepared knots and tufts for brooms or brush making n.e.c.","","","","","","","","","","","","","","",""
"846596","2. Circularity","2a. Waste","Waste management","LSE Navigator","OUT","","N","0.0400","Stroje k štípání,krájení(dýhy),loupání(dřeva)","Machine-tools: for working wood, cork, bone, hard rubber, hard plastics or similar hard materials: splitting, slicing or paring machines","","","","","0","","","","","","","","","",""
"842290","2. Circularity","2a. Waste","Waste management","LSE Navigator","OUT","","N","0.0400","Části myček nádobí,str.k mytí,plnění ap obalů","Machinery: parts of machinery of heading no. 8422","","","","","0","","","","","","","","","",""
"780600","2. Circularity","2a. Waste","Waste management","LSE Navigator","OUT","","N","0.0400","Výrobky ostatní z olova","Lead: articles n.e.c. in chapter 78","","","","","0","","","","","","","","","",""
"847990","A01. Výroba, nízkoemisní výrobní postupy","A01a. Nízkoemisní výroba","IMF","LSE Navigator","IN","","N","0.0400","Části a součásti strojů a mechanických<br>zařízení, jinde neuvedené ani nezahrnuté","Machines and mechanical appliances: parts, of those having individual functions","","","Ano","IMF","1","","","","","","","","","",""
"392020","2. Circularity","2a. Waste","Waste management","LSE Navigator","OUT","","N","0.0400","Desky ap z polymerů propylenu,nevyzt,nekombin","Plastics: of polymers of propylene, plates, sheets, film, foil and strip (not self-adhesive), non-cellular and not reinforced, laminated, supported or similarly combined with other materials","","","","","0","","","","","","","","","",""
"392010","A01. Výroba, nízkoemisní výrobní postupy","A01a. Nízkoemisní výroba","IMF","LSE Navigator","IN","","N","0.0400","Desky ap z polymerů ethylenu,nevyzt,nekombin.","Plastics: plates, sheets, film, foil and strip (not self-adhesive), of polymers of ethylene, non-cellular and not reinforced, laminated, supported or similarly combined with other materials","","","Ano","IMF","1","","","","","","","","","",""
"847420","A01. Výroba, nízkoemisní výrobní postupy","A01a. Nízkoemisní výroba","IMF","LSE Navigator","IN","","N","0.0400","Stroje,přístr.k lámání,drcení,mletí zemin,rud","Machines: for crushing or grinding earth, stone, ores or other mineral substances","","","Ano","IMF","1","","","","","","","","","",""
"960350","2. Circularity","2a. Waste","Waste management","LSE Navigator","OUT","","N","0.0400","Kartáče jako součást strojů,přístrojů,vozidel","Brushes: constituting parts of machines, appliances or vehicles","","","","","","","","","","","","","","",""
"681099","2. Circularity","2a. Waste","Waste management","LSE Navigator","OUT","","N","0.0400","Výrobky ost.z cementu,betonu,kamene um,i vyzt","Cement, concrete or artificial stone: articles (other than prefabricated structural components for building or civil engineering), whether or not reinforced, n.e.c. in heading no. 6810","","","","","0","","","","","","","","","",""
"392490","2. Circularity","2a. Waste","Waste management","LSE Navigator","OUT","","N","0.0400","Potřeby hygienické,toaletní ost.z plastů","Plastics: household articles and hygienic or toilet articles","","","","","0","","","","","","","","","",""
"846291","2. Circularity","2a. Waste","Waste management","LSE Navigator","OUT","","N","0.0400","#N/A","#N/A","","","","","","","","","","","","","","",""
"847982","A01. Výroba, nízkoemisní výrobní postupy","A01a. Nízkoemisní výroba","IMF","LSE Navigator","IN","","N","0.0400","Stroje k hnětení,drcení,třídění,míchání ap,jn","Machines: for mixing, kneading, crushing, grinding, screening, sifting, homogenising, emulsifying or stirring","","","Ano","IMF","1","","","","","","","","","",""
"841790","A01. Výroba, nízkoemisní výrobní postupy","A01a. Nízkoemisní výroba","IMF","LSE Navigator","IN","","N","0.0400","Části,součásti pecí průmyslových,laborat.neel","Furnaces and ovens: parts of non-electric furnaces and ovens (including incinerators), of industrial or laboratory use","","","Ano","IMF","1","","","","","","","","","",""
"840219","A01. Výroba, nízkoemisní výrobní postupy","A01a. Nízkoemisní výroba","IMF","LSE Navigator","IN","","N","0.0400","Kotle parní ost,vč.hybridních kotlů","Boilers: vapour generating boilers, including hybrid boilers n.e.c. in heading no. 8402","","","Ano","IMF","1","","","","","","","","","",""
"846599","2. Circularity","2a. Waste","Waste management","LSE Navigator","OUT","","N","0.0400","Obráběcí stroje pro opracování dřeva, korku,<br>kostí, tvrdého kaučuku, tvrdých plastů nebo<br>podobných tvrdých materiálů (k","Machine-tools: for working wood, cork, bone, hard rubber, hard plastics or similar hard materials: n.e.c. in heading no. 8465","","","","","0","","","","","","","","","",""
"400259","2. Circularity","2a. Waste","Waste management","LSE Navigator","OUT","","N","0.0400","Kaučuk butadienakrylonitrilový(NBR)-ostatní","Rubber: synthetic, acrylonitrile-butadiene rubber (NBR), (other than latex), in primary forms or in plates, sheets or strip","","","","","0","","","","","","","","","",""
"901320","2. Circularity","2a. Waste","Waste management","LSE Navigator","OUT","","N","0.0400","Lasery,ne diody laserové","Lasers: other than laser diodes","","","","","0","","","","","","","","","",""
"960310","2. Circularity","2a. Waste","Waste management","LSE Navigator","OUT","","N","0.0400","Koštata,smetáčky z mater.rostlin.ve svazcích","Brooms and brushes: consisting of twigs or other vegetable materials bound together, with or without handles","","","","","","","","","","","","","","",""
"847439","2. Circularity","2a. Waste","Waste management","LSE Navigator","OUT","","N","0.0400","Míchačky,stroje hnětací ost.na hmoty nerostné","Machines: for mixing or kneading mineral substances, excluding concrete mixers and machines for mixing mineral substances with bitumen","","","","","0","","","","","","","","","",""
"732510","2. Circularity","2a. Waste","Waste water","LSE Navigator","OUT","","N","0.0400","Výrobky lité ostatní z litiny nekujné","Iron: articles of non-malleable cast iron","","","","","0","","","","","","","","","",""
"848240","A04. Výroba nízkoemisní elektřiny a paliv","A04a. Větrná","Komponenty pro větrnou energetiku","""Comparative advantages of Chinaâ€™s wind energy products: a Beltâ€‘andâ€‘Road perspective"", Zhihui Leng et al, 2018; https://www.researchgate.net/publication/340271956_Comparative_advantages_of_China's_wind_energy_products_a_Belt-and-Road_perspective_Belt_and_Road_Initiative_Wind_energy_Comparative_advantage_Constant_market_share_CMS_model_Revealed_comparative_advan","IN","0.0840","Y","0.0840","Ložiska jehlová","Bearings: needle roller bearings, including cage and needle roller assemblies","","","","","0","","","","","","","","","",""
"841350","C01. Voda","C01a. Zacházení s odpadními vodami","Sběr a úprava odpadní vody","LSE Navigator","IN","","N","0.0400","Čerpadla objemová ostatní s kmitavým pohybem","Pumps: reciprocating positive displacement pumps, n.e.c. in heading no. 8413, for liquids","","","Ano","Sigma Lutín","0","","","","","","","","","",""
"252220","2. Circularity","2a. Waste","Waste water","LSE Navigator","OUT","","N","0.0400","Vápno hašené","Slaked lime: excluding calcium oxide and hydroxide of heading no. 2825","","","","","","","","","","","","","","",""
"841440","2. Circularity","2a. Waste","Waste water","LSE Navigator","OUT","","N","0.0400","Kompresory vzduchové,na podvozku s koly","Compressors: air compressors mounted on a wheeled chassis for towing","","","","","0","","","","","","","","","",""
"848250","A04. Výroba nízkoemisní elektřiny a paliv","A04a. Větrná","Komponenty pro větrnou energetiku","""Comparative advantages of Chinaâ€™s wind energy products: a Beltâ€‘andâ€‘Road perspective"", Zhihui Leng et al, 2018; https://www.researchgate.net/publication/340271956_Comparative_advantages_of_China's_wind_energy_products_a_Belt-and-Road_perspective_Belt_and_Road_Initiative_Wind_energy_Comparative_advantage_Constant_market_share_CMS_model_Revealed_comparative_advan","IN","0.0840","Y","0.0840","Ložiska válečková ostatní","Bearings: cylindrical roller bearings, including cage and roller assemblies n.e.c. in heading no. 8482","","","","","0","","","","","","","","","",""
"841780","A01. Výroba, nízkoemisní výrobní postupy","A01a. Nízkoemisní výroba","IMF","LSE Navigator","IN","","N","0.0400","Pece průmyslové,laboratorní neelektrické ost.","Furnaces and ovens: including incinerators, non-electric, for industrial or laboratory use, n.e.c. in heading no. 8417","","","Ano","IMF","1","","","","","","","","","",""
"731010","2. Circularity","2a. Waste","Waste water","LSE Navigator","OUT","","N","0.0400","Cisterny,kádě,sudy ap z železa,oceli,50-300l","Tanks, casks, drums, cans, boxes and similar containers, for any material (excluding compressed or liquefied gas), 50l or more capacity but not exceeding 300l","","","","","0","","","","","","","","","",""
"732690","2. Circularity","2a. Waste","Waste water","LSE Navigator","OUT","","N","0.0400","Výrobky ostatní z železa,oceli","Iron or steel: articles n.e.c. in heading 7326","","","","","0","","","","","","","","","",""
"730900","A01. Výroba, nízkoemisní výrobní postupy","A01a. Nízkoemisní výroba","IMF","LSE Navigator","IN","","N","0.0400","Nádrže,cisterny ap z železa,oceli,nad 300l","Reservoirs, tanks, vats and similar containers: for any material (excluding compressed or liquefied gas), of iron or steel, capacity exceeding 300l, whether or not lined or heat insulated","","","Ano","IMF","1","","","","","","","","","",""
"851410","2. Circularity","2a. Waste","Waste water","LSE Navigator","OUT","","N","0.0400","#N/A","#N/A","","","","","","","","","","","","","","",""
"848280","A04. Výroba nízkoemisní elektřiny a paliv","A04a. Větrná","Komponenty pro větrnou energetiku","""Comparative advantages of Chinaâ€™s wind energy products: a Beltâ€‘andâ€‘Road perspective"", Zhihui Leng et al, 2018; https://www.researchgate.net/publication/340271956_Comparative_advantages_of_China's_wind_energy_products_a_Belt-and-Road_perspective_Belt_and_Road_Initiative_Wind_energy_Comparative_advantage_Constant_market_share_CMS_model_Revealed_comparative_advan","IN","0.0840","Y","0.0840","Ložiska ost.vč kombin.kuličkových,válečkových","Bearings: n.e.c. in heading no. 8482, including combined ball/roller","","","","","0","","","","","","","","","",""
"848210","A04. Výroba nízkoemisní elektřiny a paliv","A04a. Větrná","Komponenty pro větrnou energetiku","""Comparative advantages of Chinaâ€™s wind energy products: a Beltâ€‘andâ€‘Road perspective"", Zhihui Leng et al, 2018; https://www.researchgate.net/publication/340271956_Comparative_advantages_of_China's_wind_energy_products_a_Belt-and-Road_perspective_Belt_and_Road_Initiative_Wind_energy_Comparative_advantage_Constant_market_share_CMS_model_Revealed_comparative_advan","IN","0.0840","Y","0.0840","Ložiska kuličková","Ball bearings","","","","","0","","","","","","","","","",""
"842389","2. Circularity","2a. Waste","Waste water","LSE Navigator","OUT","","N","0.0400","Přístroje,zařízení k vážení ostatní","Weighing machines: other than personal, conveyor or constant weight scales, having a maximum weighing capacity exceeding 5000kg","","","","","0","","","","","","","","","",""
"730490","2. Circularity","2a. Waste","Waste water","LSE Navigator","OUT","","N","0.0400","Trouby,trubky ap ost.z železa,oceli,bezešvé","Iron or steel (excluding cast iron): seamless, tubes, pipes and hollow profiles, seamless, n.e.c. in heading no. 7304","","","","","0","","","","","","","","","",""
"848180","2. Circularity","2a. Waste","Waste water","LSE Navigator","OUT","","N","0.0400","Kohouty aj výrobky armaturní pro potrubí<br>ap","Taps, cocks, valves and similar appliances: for pipes, boiler shells, tanks, vats or the like, including thermostatically controlled valves","","","","","0","","","","","","","","","",""
"731021","2. Circularity","2a. Waste","Waste water","LSE Navigator","OUT","","N","0.0400","Plechovky z železa,oceli,uz.pájením ap,do 50l","Cans: which are to be closed by soldering or crimping, for any material (excluding compressed or liquefied gas), less than 50l capacity, of iron or steel","","","","","0","","","","","","","","","",""
"841939","A01. Výroba, nízkoemisní výrobní postupy","A01a. Nízkoemisní výroba","IMF","LSE Navigator","IN","","N","0.0400","Sušicí stroje (kromě lyofilizátorů, jednotek pro<br>sušení vymrazováním, rozprašovacích (sprejových) sušáren, sušicích<br>stro","Dryers: for products n.e.c. in heading no. 8419, not used for domestic purposes","","","Ano","IMF","1","","","","","","","","","",""
"848110","2. Circularity","2a. Waste","Waste water","LSE Navigator","OUT","","N","0.0400","Ventily redukční","Valves: pressure reducing, for pipes, boiler shells, tanks, vats or the like","","","","","0","","","","","","","","","",""
"841360","C01. Voda","C01a. Zacházení s odpadními vodami","Sběr a úprava odpadní vody","LSE Navigator","IN","","N","0.0400","Čerpadla objemová rotační ostatní","Pumps: rotary positive displacement pumps, n.e.c. in heading no. 8413, for liquids","","","Ano","Sigma Lutín","0","","","","","","","","","",""
"841430","A03. Budovy","A03b. Elektrifikace tepelného hospodářství","Tepelná čerpadla a HVAC","LSE Navigator","IN","","N","0.04","Kompresory používané v zařízení chladicích","Compressors: of a kind used in refrigerating equipment","","","Ano","LSE to uvádí, a patří to pod teplená čerpadla, úpravu vody a čištění a filtraci, což je častá Green kategorie","0","","","","","","","","","",""
"841381","C01. Voda","C01a. Zacházení s odpadními vodami","Sběr a úprava odpadní vody","LSE Navigator","IN","","N","0.0400","Čerpadla ostatní,i s měřicím zařízením","Pumps and liquid elevators: n.e.c. in heading no. 8413","","","Ano","Sigma Lutín","0","","","","","","","","","",""
"902610","C01. Voda","C01a. Zacházení s odpadními vodami","Sběr a úprava odpadní vody","LSE Navigator","IN","","N","0.0400","Přístroje měření,kontroly průtoku ap kapalin","Instruments and apparatus: for measuring or checking the flow or level of liquids","","","Ano","LSE to uvádí, a patří to pod teplená čerpadla, úpravu vody a čištění a filtraci, což je častá Green kategorie","1","","","","","","","","","",""
"392690","2. Circularity","2a. Waste","Waste water","LSE Navigator","OUT","","N","0.0400","Výrobky z plastů ap materiálů ostatní","Plastics: other articles n.e.c. in chapter 39","","","","","0","","","","","","","","","",""
"842490","2. Circularity","2a. Waste","Waste water","LSE Navigator","OUT","","N","0.0400","Části přístrojů hasicích,mechan.k stříkání ap","Mechanical appliances: parts of machines projecting, dispersing or spraying liquids or powders, whether or not hand-operated","","","","","0","","","","","","","","","",""
"731029","2. Circularity","2a. Waste","Waste water","LSE Navigator","OUT","","N","0.0400","Nádoby,obaly ostatní z železa,oceli,do 50l","Tanks, casks, drums, boxes and similar containers for any material (excluding compressed or liquefied gas) less than 50l capacity, n.e.c. in item no. 7310.2, of iron or steel","","","","","0","","","","","","","","","",""
"841480","A05. Ukládání energie","A05b. Vodik a čpavek","Vodík (elektrolyzéry)","https://www.apec.org/docs/default-source/publications/2021/12/scoping-study-on-new-and-emerging-environmental-goods/221_mag_scoping-study-on-new-and-emerging-environmental-goods.pdf","IN","","N","0.0400","Vzduchová čerpadla, kompresory na vzduch nebo<br>jiný plyn a ventilační nebo recirkulační<br>odsávače s ventilátorem, též s ve","Pumps and compressors: for air, vacuum or gas, n.e.c. in heading no. 8414","","","","","0","","","","","","","","","",""
"730630","2. Circularity","2a. Waste","Waste water","LSE Navigator","OUT","","N","0.0400","Trouby,trubky ap ost,z žel,oc.nel,kruh,svařov","Iron or non-alloy steel (excluding cast iron): tubes and pipes (not seamless), welded, of circular cross-section, n.e.c. in chapter 73","","","","","0","","","","","","","","","",""
"848140","2. Circularity","2a. Waste","Waste water","LSE Navigator","Nevím","","N","0.0400","Ventily pojistné,odvzdušňovací","Valves: safety or relief valves, for pipes, boiler shells, tanks, vats or the like","","","","","0","","","","","","","","","",""
"841370","C01. Voda","C01a. Zacházení s odpadními vodami","Sběr a úprava odpadní vody","LSE Navigator","IN","","N","0.0400","Čerpadla odstředivá ostatní","Pumps: centrifugal, n.e.c. in heading no. 8413, for liquids","","","Ano","Sigma Lutín","0","","","","","","","","","",""
"848130","2. Circularity","2a. Waste","Waste water","LSE Navigator","Nevím","","N","0.0400","Ventily zpětné","Valves: check (nonreturn) valves, for pipes, boiler shells, tanks, vats or the like","","","","","0","","","","","","","","","",""
"841490","A05. Ukládání energie","A05b. Vodik a čpavek","Vodík (elektrolyzéry)","https://www.apec.org/docs/default-source/publications/2021/12/scoping-study-on-new-and-emerging-environmental-goods/221_mag_scoping-study-on-new-and-emerging-environmental-goods.pdf","IN","","N","0.0400","Části a součásti vzduchových čerpadel nebo<br>vývěv, kompresorů, ventilátorů na vzduch nebo<br>jiný plyn, ventilačních nebo re","Pumps and compressors: parts, of air or vacuum pumps, air or other gas compressors and fans, ventilating or recycling hoods incorporating a fan","","","","","0","","","","","","","","","",""
"691010","2. Circularity","2a. Waste","Waste water","LSE Navigator","OUT","","N","0.0400","Umývadla,vany,mísy záchodové aj z porcelánu","Ceramic sinks, wash basins, wash basin pedestals, baths, bidets, water closet pans, flushing cisterns, urinals and similar sanitary fixtures: of porcelain or china","","","","","0","","","","","","","","","",""
"842833","2. Circularity","2a. Waste","Waste water","LSE Navigator","OUT","","N","0.0400","Elevátory,dopravníky pásové","Elevators and conveyors: continuous-action, for goods or materials, belt type, n.e.c. in item no. 8428.20 or 8428.31","","","","","0","","","","","","","","","",""
"842199","A05. Ukládání energie","A05b. Vodik a čpavek","Vodík (elektrolyzéry)","LSE Navigator // https://www.seair.co.in/electrolyzer-hs-code.aspx","IN","","N","0.0400","Části a součásti strojů a přístrojů<br>k filtrování nebo čištění kapalin nebo<br>plynů, jinde neuvedené ani nezahrnuté","Machinery: parts for filtering or purifying liquids or gases","","","Ano","LSE to uvádí, a patří to pod teplená čerpadla, úpravu vody a čištění a filtraci, což je častá Green kategorie","1","","","","","","","","","",""
"851490","A01. Výroba, nízkoemisní výrobní postupy","A01a. Nízkoemisní výroba","IMF","LSE Navigator","IN","","N","0.0400","Části pecí aj zařízení elektr.průmysl,laborat","Furnaces, ovens and heating equipment: parts of the industrial or laboratory equipment of heading no. 8514","","","Ano","IMF","1","","","","","","","","","",""
"848190","2. Circularity","2a. Waste","Waste water","LSE Navigator","OUT","","N","0.0400","Části kohoutů,ventilů aj výrobků armaturních","Taps, cocks, valves and similar appliances: parts thereof","","","","","0","","","","","","","","","",""
"840290","A01. Výroba, nízkoemisní výrobní postupy","A01a. Nízkoemisní výroba","IMF","LSE Navigator","IN","","N","0.0400","Části,součásti kotlů,generátorů","Boilers: parts of steam or other vapour generating boilers","","","Ano","IMF","1","","","","","","","","","",""
"902620","A01. Výroba, nízkoemisní výrobní postupy","A01a. Nízkoemisní výroba","IMF","LSE Navigator","IN","","N","0.0400","Přístroje měření,kontroly tlaku kaplin,plynů","Instruments and apparatus: for measuring or checking pressure","","","Ano","IMF","1","","","","","","","","","",""
"840410","A01. Výroba, nízkoemisní výrobní postupy","A01a. Nízkoemisní výroba","IMF","LSE Navigator","IN","","N","0.0400","Přístroje,zař.pomoc.ke kotlům ÚT,generátorům","Boilers: auxiliary plant, for use with boilers of heading no. 8402 or 8403 (e.g. economisers, super-heaters, soot removers, gas recoverers)","","","Ano","IMF","1","","","","","","","","","",""
"283529","2. Circularity","2a. Waste","Waste water","LSE Navigator","OUT","","N","0.0400","Fosforečnany ostatní","Phosphates: (other than of mono- or disodium, other than of potassium or of calcium hydrogenorthophosphate (dicalcium phosphate) and excluding other phosphates of calcium), whether or not chemically defined","","","","","0","","","","","","","","","",""
"842121","C05. Kapaliny a plyny","C05a. Čištění a filtrování ","Čištění a filtrování kapalin nebo plynů","LSE Navigator","IN","","N","0.0400","Přístroje k filtrování,čištění vody","Machinery: for filtering or purifying water","","","Ano","LSE to uvádí, a patří to pod teplená čerpadla, úpravu vody a čištění a filtraci, což je častá Green kategorie","1","","","","","","","","","",""
"854380","2. Circularity","2a. Waste","Waste water","LSE Navigator","OUT","","N","0.0400","#N/A","#N/A","","","","","","","","","","","","","","",""
